ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-02-02 06:33:01,22.075341762986326,21.205605890348966,22.581742146012402,22.075341762986326,22.075341762986326,-0.1883985256626339,-0.1883985256626339,-0.1883985256626339,-0.1883985256626339,-0.1883985256626339,-0.1883985256626339,0.0,0.0,0.0,21.886943237323692
2020-02-02 06:38:01,22.07837679165789,21.180628215982484,22.5835216441475,22.07837679165789,22.07837679165789,-0.18789487222423362,-0.18789487222423362,-0.18789487222423362,-0.18789487222423362,-0.18789487222423362,-0.18789487222423362,0.0,0.0,0.0,21.890481919433658
2020-02-02 06:43:01,22.081411820329457,21.248231311455903,22.596014005849767,22.081411820329457,22.081411820329457,-0.18739581214525955,-0.18739581214525955,-0.18739581214525955,-0.18739581214525955,-0.18739581214525955,-0.18739581214525955,0.0,0.0,0.0,21.8940160081842
2020-02-02 06:48:01,22.084446849001022,21.229858338470287,22.572798776799473,22.084446849001022,22.084446849001022,-0.18693038780040244,-0.18693038780040244,-0.18693038780040244,-0.18693038780040244,-0.18693038780040244,-0.18693038780040244,0.0,0.0,0.0,21.89751646120062
2020-02-02 06:53:01,22.087481877672587,21.209646667589322,22.611592246457693,22.087481877672587,22.087481877672587,-0.1865268170140822,-0.1865268170140822,-0.1865268170140822,-0.1865268170140822,-0.1865268170140822,-0.1865268170140822,0.0,0.0,0.0,21.900955060658504
2020-02-02 06:58:01,22.090516906344153,21.197559640034715,22.586787603588263,22.090516906344153,22.090516906344153,-0.18621222056955855,-0.18621222056955855,-0.18621222056955855,-0.18621222056955855,-0.18621222056955855,-0.18621222056955855,0.0,0.0,0.0,21.904304685774594
2020-02-02 07:03:01,22.093551935015718,21.236821002071885,22.564564702892994,22.093551935015718,22.093551935015718,-0.1860123579661596,-0.1860123579661596,-0.1860123579661596,-0.1860123579661596,-0.1860123579661596,-0.1860123579661596,0.0,0.0,0.0,21.90753957704956
2020-02-02 07:08:01,22.096586963687287,21.2167478009322,22.66020410003401,22.096586963687287,22.096586963687287,-0.18595137374581494,-0.18595137374581494,-0.18595137374581494,-0.18595137374581494,-0.18595137374581494,-0.18595137374581494,0.0,0.0,0.0,21.91063558994147
2020-02-02 07:13:01,22.099621992358852,21.265557097104463,22.513646197112948,22.099621992358852,22.099621992358852,-0.18605155646617613,-0.18605155646617613,-0.18605155646617613,-0.18605155646617613,-0.18605155646617613,-0.18605155646617613,0.0,0.0,0.0,21.913570435892677
2020-02-02 07:18:01,22.102657021030417,21.20872387071342,22.593808416741023,22.102657021030417,22.102657021030417,-0.18633311242555187,-0.18633311242555187,-0.18633311242555187,-0.18633311242555187,-0.18633311242555187,-0.18633311242555187,0.0,0.0,0.0,21.916323908604866
2020-02-02 07:23:01,22.105692049701982,21.236174097038067,22.66719752042922,22.105692049701986,22.105692049701986,-0.18681395602923614,-0.18681395602923614,-0.18681395602923614,-0.18681395602923614,-0.18681395602923614,-0.18681395602923614,0.0,0.0,0.0,21.918878093672745
2020-02-02 07:28:01,22.108727078373548,21.298191016428056,22.57545984906036,22.108727078373548,22.108727078373548,-0.18750951863970383,-0.18750951863970383,-0.18750951863970383,-0.18750951863970383,-0.18750951863970383,-0.18750951863970383,0.0,0.0,0.0,21.921217559733844
2020-02-02 07:33:01,22.111762107045113,21.220543198084258,22.610186715774933,22.111762107045113,22.111762107045113,-0.18843257756835582,-0.18843257756835582,-0.18843257756835582,-0.18843257756835582,-0.18843257756835582,-0.18843257756835582,0.0,0.0,0.0,21.923329529476757
2020-02-02 07:38:01,22.114797135716678,21.20395598774203,22.5702457546138,22.114797135716678,22.114797135716678,-0.18959310671002672,-0.18959310671002672,-0.18959310671002672,-0.18959310671002672,-0.18959310671002672,-0.18959310671002672,0.0,0.0,0.0,21.92520402900665
2020-02-02 07:43:01,22.117832164388243,21.24279456622461,22.6289112494082,22.117832164388243,22.117832164388243,-0.19099815016372731,-0.19099815016372731,-0.19099815016372731,-0.19099815016372731,-0.19099815016372731,-0.19099815016372731,0.0,0.0,0.0,21.926834014224514
2020-02-02 07:48:01,22.120867193059812,21.29144584253537,22.6273865721626,22.120867193059812,22.120867193059812,-0.1926517200018075,-0.1926517200018075,-0.1926517200018075,-0.1926517200018075,-0.1926517200018075,-0.1926517200018075,0.0,0.0,0.0,21.928215473058003
2020-02-02 07:53:01,22.123902221731377,21.267315620954832,22.603914117193828,22.123902221731377,22.123902221731377,-0.19455471915538805,-0.19455471915538805,-0.19455471915538805,-0.19455471915538805,-0.19455471915538805,-0.19455471915538805,0.0,0.0,0.0,21.92934750257599
2020-02-02 07:58:01,22.126937250402943,21.252505797714836,22.6147319592421,22.126937250402943,22.126937250402943,-0.19670489018704307,-0.19670489018704307,-0.19670489018704307,-0.19670489018704307,-0.19670489018704307,-0.19670489018704307,0.0,0.0,0.0,21.9302323602159
2020-02-02 08:03:01,22.12997227907451,21.24010133190536,22.54886594108721,22.12997227907451,22.12997227907451,-0.19909679049552864,-0.19909679049552864,-0.19909679049552864,-0.19909679049552864,-0.19909679049552864,-0.19909679049552864,0.0,0.0,0.0,21.930875488578984
2020-02-02 08:08:01,22.133007307746073,21.264408964705076,22.631896569172575,22.133007307746073,22.133007307746073,-0.20172179434887433,-0.20172179434887433,-0.20172179434887433,-0.20172179434887433,-0.20172179434887433,-0.20172179434887433,0.0,0.0,0.0,21.9312855133972
2020-02-02 08:13:01,22.136042336417642,21.237708791201587,22.601761920060973,22.136042336417642,22.136042336417642,-0.20456812185248452,-0.20456812185248452,-0.20456812185248452,-0.20456812185248452,-0.20456812185248452,-0.20456812185248452,0.0,0.0,0.0,21.931474214565156
